date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:48:48	145457/145457	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b271-27d78%22	https://www.uogplc.com/wp-content/uploads/2022/05/People-and-communities-Featured.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/People-and-communities-Featured.jpg	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:48	8926/8926	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2005%20Sep%202025%2001:48:49%20GMT	https://www.uogplc.com/?p=4385	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/indexb413.html	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:49	96142/96142	---M--	200	added ('OK')	image/jpeg	etag:%2267c9c4d0-1778e%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/People-and-communities-Featured-r2grdynquyv72pgh4llii5bye6rsuz57tatvsmaeeo.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/People-and-communities-Featured-r2grdynquyv72pgh4llii5bye6rsuz57tatvsmaeeo.jpg	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:49	47804/47804	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b25f-bdaf%22	https://www.uogplc.com/wp-content/uploads/2022/05/People-3.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/People-3.jpg	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:49	73690/73690	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b26c-12695%22	https://www.uogplc.com/wp-content/uploads/2022/05/People-2.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/People-2.jpg	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:49	55788/55788	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b26a-df60%22	https://www.uogplc.com/wp-content/uploads/2022/05/People-43.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/People-43.jpg	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:51	8886/8886	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22b6%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min.js?ver=1755623836	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.minbb24.js	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:52	554/554	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.min.js?ver=1755623836	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.minbb24.js	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:52	854/854	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-356%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.min.js?ver=1755623836	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.minbb24.js	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:53	61147/61147	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b252-ff24%22	https://www.uogplc.com/wp-content/uploads/2024/07/heronaT.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2024/07/heronaT.jpg	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:53	14234/14234	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-379a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.min.js?ver=1755623836	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.minbb24.js	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:54	28326/28326	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c9b290-6ea6%22	https://www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/jquery.justifiedGallery.min.js?ver=1.0.0	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/jquery.justifiedGallery.min8a54.js	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:54	8876/8876	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c9b290-22ac%22	https://www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/vanilla-tilt.min.js	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/vanilla-tilt.min.js	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:55	511/511	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c9b292-1ff%22	https://www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-advanced-image-gallery.min.js?ver=6.5.0	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-advanced-image-gallery.mine6df.js	(from https://www.uogplc.com/responsibility/people-communities/)
02:48:55	4885/4885	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-1315%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.min.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.min1f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:55	684/684	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-2ac%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnet.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnet1f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:56	1277/1277	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-4fd%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animate.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animate1f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:56	3968/3968	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-f80%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style1f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:56	3040/3040	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-be0%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-131f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:57	2943/2943	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-b7f%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-91f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:57	23160/23160	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-5a78%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.min.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.min1f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:57	31872/31872	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-7c80%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.min.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.min1f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:57	17167/17167	---MCZ	200	added ('OK')	text/css	etag:W/%22685c0264-430f%22	https://www.uogplc.com/wp-content/uploads/elementor/css/post-4478.css?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/css/post-44781f19.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:58	100787/100787	---MCZ	200	added ('OK')	text/css	etag:W/%226852788c-189b3%22	https://www.uogplc.com/wp-content/plugins/ninja-tables/assets/css/ninjatables-public.css?ver=5.1.1	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/ninja-tables/assets/css/ninjatables-public3c21.css	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:58	8926/8926	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2005%20Sep%202025%2001:48:59%20GMT	https://www.uogplc.com/wp-json/wp/v2/pages/4478	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-json/wp/v2/pages/4478	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:58	90123/90123	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b268-1a419%22	https://www.uogplc.com/wp-content/uploads/2022/05/Health-and-safety-Featured.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/Health-and-safety-Featured.jpg	(from https://www.uogplc.com/responsibility/health-safety/)
02:48:59	62590/62590	---M--	200	added ('OK')	image/jpeg	etag:%2267c9baaf-f47e%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/Health-and-safety-Featured-r2grdq775gjm67srhzxvdpgt1pxhxp7ms4yih4mxyo.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/Health-and-safety-Featured-r2grdq775gjm67srhzxvdpgt1pxhxp7ms4yih4mxyo.jpg	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:01	8886/8886	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22b6%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min.js?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min1f19.js	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:01	554/554	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.min.js?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.min1f19.js	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:01	854/854	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-356%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.min.js?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.min1f19.js	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:02	14234/14234	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-379a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.min.js?ver=1755640264	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.min1f19.js	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:02	82971/82971	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852788c-1441b%22	https://www.uogplc.com/wp-content/plugins/ninja-tables/assets/libs/footable/js/footable.min.js?ver=3.1.5	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/ninja-tables/assets/libs/footable/js/footable.minc6bd.js	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:03	4121174/4121174	---M--	200	added ('OK')	application/pdf	etag:%2267c9b26a-3ee256%22	https://www.uogplc.com/wp-content/uploads/2022/05/United-Oil-Gas-Annual-Report-2021_WEB.pdf	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/United-Oil-Gas-Annual-Report-2021_WEB.pdf	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:05	4885/4885	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-1315%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.min.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.mine4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:05	56098/56098	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852788c-db22%22	https://www.uogplc.com/wp-content/plugins/ninja-tables/assets/js/ninja-tables-footable.js?ver=5.1.1	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/ninja-tables/assets/js/ninja-tables-footable3c21.js	(from https://www.uogplc.com/responsibility/health-safety/)
02:49:05	684/684	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-2ac%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnet.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnete4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:05	1277/1277	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-4fd%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animate.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animatee4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:06	3968/3968	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-f80%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-stylee4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:06	3040/3040	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-be0%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13e4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:06	2943/2943	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-b7f%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9e4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:07	23160/23160	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-5a78%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.min.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.mine4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:07	31872/31872	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-7c80%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.min.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.mine4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:07	24216/24216	---MCZ	200	added ('OK')	text/css	etag:W/%22685bdd49-5e98%22	https://www.uogplc.com/wp-content/uploads/elementor/css/post-3976.css?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/css/post-3976e4c4.css	(from https://www.uogplc.com/responsibility/environment/)
02:49:08	8926/8926	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2005%20Sep%202025%2001:49:08%20GMT	https://www.uogplc.com/wp-json/wp/v2/pages/3976	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-json/wp/v2/pages/3976	(from https://www.uogplc.com/responsibility/environment/)
02:49:08	8926/8926	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2005%20Sep%202025%2001:49:09%20GMT	https://www.uogplc.com/?p=3976	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/index05a0.html	(from https://www.uogplc.com/responsibility/environment/)
02:49:08	190249/190249	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b274-308ec%22	https://www.uogplc.com/wp-content/uploads/2022/05/Environment-Featured.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/Environment-Featured.jpg	(from https://www.uogplc.com/responsibility/environment/)
02:49:10	8886/8886	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22b6%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min.js?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.mine4c4.js	(from https://www.uogplc.com/responsibility/environment/)
02:49:10	554/554	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.min.js?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.mine4c4.js	(from https://www.uogplc.com/responsibility/environment/)
02:49:10	854/854	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-356%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.min.js?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/image-factory/plus-image-factory.mine4c4.js	(from https://www.uogplc.com/responsibility/environment/)
02:49:11	14234/14234	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-379a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.min.js?ver=1755615741	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/navigation-menu/plus-nav-menu.mine4c4.js	(from https://www.uogplc.com/responsibility/environment/)
02:49:12	4885/4885	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-1315%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.min.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-extra-adv.minbeac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:12	684/684	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-2ac%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnet.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/plus-extra-adv/plus-alignmnetbeac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:13	1277/1277	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-4fd%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animate.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/plus-extra-adv/plus-reveal-animatebeac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:13	3968/3968	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-f80%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-stylebeac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:13	3040/3040	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-be0%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-13beac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:14	2943/2943	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8f7-b7f%22	http://www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/tp-button/tp-button-style-9beac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:14	23160/23160	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-5a78%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.min.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/image-factory/plus-image-factory.minbeac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:14	31872/31872	---MCZ	200	added ('OK')	text/css	etag:W/%226852a8d6-7c80%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.min.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/css/main/navigation-menu/plus-nav-menu.minbeac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:15	121169/121169	---M--	200	added ('OK')	image/jpeg	etag:%2267c9c3b6-1d951%22	https://www.uogplc.com/wp-content/uploads/elementor/thumbs/Environment-Featured-r2gre1hanbqx6y5tqz03slmotu5bvxoy3zvocw4hnc.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/thumbs/Environment-Featured-r2gre1hanbqx6y5tqz03slmotu5bvxoy3zvocw4hnc.jpg	(from https://www.uogplc.com/responsibility/environment/)
02:49:15	16588/16588	---MCZ	200	added ('OK')	text/css	etag:W/%22685c01db-40cc%22	https://www.uogplc.com/wp-content/uploads/elementor/css/post-4392.css?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/elementor/css/post-4392beac.css	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:16	8926/8926	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2005%20Sep%202025%2001:49:16%20GMT	https://www.uogplc.com/wp-json/wp/v2/pages/4392	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-json/wp/v2/pages/4392.1e1.delayed	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:16	60681/60681	---M--	200	added ('OK')	image/jpeg	etag:%2267c9b274-ed09%22	https://www.uogplc.com/wp-content/uploads/2022/05/Values-and-governance-Featured.jpg	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/uploads/2022/05/Values-and-governance-Featured.jpg	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:16	8926/8926	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2005%20Sep%202025%2001:49:17%20GMT	https://www.uogplc.com/?p=4392	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/index218b.html	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:18	8886/8886	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22b6%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.min.js?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/extra/jquery.waypoints.minbeac.js	(from https://www.uogplc.com/responsibility/values-governance/)
02:49:19	554/554	---MCZ	200	added ('OK')	application/javascript	etag:W/%226852a8d6-22a%22	http://www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.min.js?ver=1755632517	C:/My%20Web%20Sites/https___www.uogplc.com_/www.uogplc.com/wp-content/plugins/theplus_elementor_addon/assets/js/main/general/plus-reveal-animation.minbeac.js	(from https://www.uogplc.com/responsibility/values-governance/)
